disease_code,disease_name,period_start,period_end,period_type,period_label,location_code,location_name,location_level,cases,deaths,population,incidence_per_100k,data_status,source_name,source_url,complete_period
HPAI,Avian Influenza (HPAI),2014-01-01,2014-06-30,six_monthly,2014-S1,BD-RAN,Rangpur,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2014-01-01,2014-06-30,six_monthly,2014-S1,BD-SYL,Sylhet,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2014-07-01,2014-12-31,six_monthly,2014-S2,BD,Bangladesh,national,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2014-07-01,2014-12-31,six_monthly,2014-S2,BD-BAR,Barishal,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2014-07-01,2014-12-31,six_monthly,2014-S2,BD-CTG,Chattogram,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2014-07-01,2014-12-31,six_monthly,2014-S2,BD-DHA,Dhaka,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2014-07-01,2014-12-31,six_monthly,2014-S2,BD-KHU,Khulna,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2014-07-01,2014-12-31,six_monthly,2014-S2,BD-RAJ,Rajshahi,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2014-07-01,2014-12-31,six_monthly,2014-S2,BD-RAN,Rangpur,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2014-07-01,2014-12-31,six_monthly,2014-S2,BD-SYL,Sylhet,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2015-01-01,2015-06-30,six_monthly,2015-S1,BD,Bangladesh,national,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2015-01-01,2015-06-30,six_monthly,2015-S1,BD-BAR,Barishal,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2015-01-01,2015-06-30,six_monthly,2015-S1,BD-CTG,Chattogram,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2015-01-01,2015-06-30,six_monthly,2015-S1,BD-DHA,Dhaka,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2015-01-01,2015-06-30,six_monthly,2015-S1,BD-KHU,Khulna,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2015-01-01,2015-06-30,six_monthly,2015-S1,BD-RAJ,Rajshahi,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2015-01-01,2015-06-30,six_monthly,2015-S1,BD-RAN,Rangpur,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2015-01-01,2015-06-30,six_monthly,2015-S1,BD-SYL,Sylhet,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2015-07-01,2015-12-31,six_monthly,2015-S2,BD,Bangladesh,national,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2015-07-01,2015-12-31,six_monthly,2015-S2,BD-BAR,Barishal,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2015-07-01,2015-12-31,six_monthly,2015-S2,BD-CTG,Chattogram,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2015-07-01,2015-12-31,six_monthly,2015-S2,BD-DHA,Dhaka,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2015-07-01,2015-12-31,six_monthly,2015-S2,BD-KHU,Khulna,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2015-07-01,2015-12-31,six_monthly,2015-S2,BD-RAJ,Rajshahi,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2015-07-01,2015-12-31,six_monthly,2015-S2,BD-RAN,Rangpur,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2015-07-01,2015-12-31,six_monthly,2015-S2,BD-SYL,Sylhet,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2016-01-01,2016-06-30,six_monthly,2016-S1,BD,Bangladesh,national,1,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2016-01-01,2016-06-30,six_monthly,2016-S1,BD-BAR,Barishal,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2016-01-01,2016-06-30,six_monthly,2016-S1,BD-CTG,Chattogram,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2016-01-01,2016-06-30,six_monthly,2016-S1,BD-DHA,Dhaka,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2016-01-01,2016-06-30,six_monthly,2016-S1,BD-KHU,Khulna,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2016-01-01,2016-06-30,six_monthly,2016-S1,BD-RAJ,Rajshahi,division,1,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2016-01-01,2016-06-30,six_monthly,2016-S1,BD-RAN,Rangpur,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2016-01-01,2016-06-30,six_monthly,2016-S1,BD-SYL,Sylhet,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2016-07-01,2016-12-31,six_monthly,2016-S2,BD,Bangladesh,national,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2016-07-01,2016-12-31,six_monthly,2016-S2,BD-BAR,Barishal,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2016-07-01,2016-12-31,six_monthly,2016-S2,BD-CTG,Chattogram,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2016-07-01,2016-12-31,six_monthly,2016-S2,BD-DHA,Dhaka,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2016-07-01,2016-12-31,six_monthly,2016-S2,BD-KHU,Khulna,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2016-07-01,2016-12-31,six_monthly,2016-S2,BD-RAJ,Rajshahi,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2016-07-01,2016-12-31,six_monthly,2016-S2,BD-RAN,Rangpur,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2016-07-01,2016-12-31,six_monthly,2016-S2,BD-SYL,Sylhet,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2017-01-01,2017-06-30,six_monthly,2017-S1,BD,Bangladesh,national,5,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2017-01-01,2017-06-30,six_monthly,2017-S1,BD-BAR,Barishal,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2017-01-01,2017-06-30,six_monthly,2017-S1,BD-CTG,Chattogram,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2017-01-01,2017-06-30,six_monthly,2017-S1,BD-DHA,Dhaka,division,4,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2017-01-01,2017-06-30,six_monthly,2017-S1,BD-KHU,Khulna,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2017-01-01,2017-06-30,six_monthly,2017-S1,BD-RAJ,Rajshahi,division,1,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2017-01-01,2017-06-30,six_monthly,2017-S1,BD-RAN,Rangpur,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2017-01-01,2017-06-30,six_monthly,2017-S1,BD-SYL,Sylhet,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2017-07-01,2017-12-31,six_monthly,2017-S2,BD,Bangladesh,national,3,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2017-07-01,2017-12-31,six_monthly,2017-S2,BD-BAR,Barishal,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2017-07-01,2017-12-31,six_monthly,2017-S2,BD-CTG,Chattogram,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2017-07-01,2017-12-31,six_monthly,2017-S2,BD-DHA,Dhaka,division,3,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2017-07-01,2017-12-31,six_monthly,2017-S2,BD-KHU,Khulna,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2017-07-01,2017-12-31,six_monthly,2017-S2,BD-RAJ,Rajshahi,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2017-07-01,2017-12-31,six_monthly,2017-S2,BD-RAN,Rangpur,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2017-07-01,2017-12-31,six_monthly,2017-S2,BD-SYL,Sylhet,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2018-01-01,2018-06-30,six_monthly,2018-S1,BD,Bangladesh,national,3,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2018-01-01,2018-06-30,six_monthly,2018-S1,BD-BAR,Barishal,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2018-01-01,2018-06-30,six_monthly,2018-S1,BD-CTG,Chattogram,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2018-01-01,2018-06-30,six_monthly,2018-S1,BD-DHA,Dhaka,division,2,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2018-01-01,2018-06-30,six_monthly,2018-S1,BD-KHU,Khulna,division,1,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2018-01-01,2018-06-30,six_monthly,2018-S1,BD-RAJ,Rajshahi,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2018-01-01,2018-06-30,six_monthly,2018-S1,BD-RAN,Rangpur,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2018-01-01,2018-06-30,six_monthly,2018-S1,BD-SYL,Sylhet,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2018-07-01,2018-12-31,six_monthly,2018-S2,BD,Bangladesh,national,1,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2018-07-01,2018-12-31,six_monthly,2018-S2,BD-BAR,Barishal,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2018-07-01,2018-12-31,six_monthly,2018-S2,BD-CTG,Chattogram,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2018-07-01,2018-12-31,six_monthly,2018-S2,BD-DHA,Dhaka,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2018-07-01,2018-12-31,six_monthly,2018-S2,BD-KHU,Khulna,division,1,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2018-07-01,2018-12-31,six_monthly,2018-S2,BD-RAJ,Rajshahi,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2018-07-01,2018-12-31,six_monthly,2018-S2,BD-RAN,Rangpur,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2018-07-01,2018-12-31,six_monthly,2018-S2,BD-SYL,Sylhet,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2019-01-01,2019-06-30,six_monthly,2019-S1,BD,Bangladesh,national,1,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2019-01-01,2019-06-30,six_monthly,2019-S1,BD-BAR,Barishal,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2019-01-01,2019-06-30,six_monthly,2019-S1,BD-CTG,Chattogram,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2019-01-01,2019-06-30,six_monthly,2019-S1,BD-DHA,Dhaka,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2019-01-01,2019-06-30,six_monthly,2019-S1,BD-KHU,Khulna,division,1,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2019-01-01,2019-06-30,six_monthly,2019-S1,BD-RAJ,Rajshahi,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2019-01-01,2019-06-30,six_monthly,2019-S1,BD-RAN,Rangpur,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2019-01-01,2019-06-30,six_monthly,2019-S1,BD-SYL,Sylhet,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2019-07-01,2019-12-31,six_monthly,2019-S2,BD,Bangladesh,national,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2019-07-01,2019-12-31,six_monthly,2019-S2,BD-BAR,Barishal,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2019-07-01,2019-12-31,six_monthly,2019-S2,BD-CTG,Chattogram,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2019-07-01,2019-12-31,six_monthly,2019-S2,BD-DHA,Dhaka,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2019-07-01,2019-12-31,six_monthly,2019-S2,BD-KHU,Khulna,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2019-07-01,2019-12-31,six_monthly,2019-S2,BD-RAJ,Rajshahi,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2019-07-01,2019-12-31,six_monthly,2019-S2,BD-RAN,Rangpur,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2019-07-01,2019-12-31,six_monthly,2019-S2,BD-SYL,Sylhet,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2020-01-01,2020-06-30,six_monthly,2020-S1,BD,Bangladesh,national,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2020-01-01,2020-06-30,six_monthly,2020-S1,BD-BAR,Barishal,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2020-01-01,2020-06-30,six_monthly,2020-S1,BD-CTG,Chattogram,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2020-01-01,2020-06-30,six_monthly,2020-S1,BD-DHA,Dhaka,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2020-01-01,2020-06-30,six_monthly,2020-S1,BD-KHU,Khulna,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2020-01-01,2020-06-30,six_monthly,2020-S1,BD-RAJ,Rajshahi,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2020-01-01,2020-06-30,six_monthly,2020-S1,BD-RAN,Rangpur,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2020-01-01,2020-06-30,six_monthly,2020-S1,BD-SYL,Sylhet,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2020-07-01,2020-12-31,six_monthly,2020-S2,BD,Bangladesh,national,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2020-07-01,2020-12-31,six_monthly,2020-S2,BD-BAR,Barishal,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2020-07-01,2020-12-31,six_monthly,2020-S2,BD-CTG,Chattogram,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2020-07-01,2020-12-31,six_monthly,2020-S2,BD-DHA,Dhaka,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2020-07-01,2020-12-31,six_monthly,2020-S2,BD-KHU,Khulna,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2020-07-01,2020-12-31,six_monthly,2020-S2,BD-RAJ,Rajshahi,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2020-07-01,2020-12-31,six_monthly,2020-S2,BD-RAN,Rangpur,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2020-07-01,2020-12-31,six_monthly,2020-S2,BD-SYL,Sylhet,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2021-01-01,2021-06-30,six_monthly,2021-S1,BD,Bangladesh,national,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2021-01-01,2021-06-30,six_monthly,2021-S1,BD-BAR,Barishal,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2021-01-01,2021-06-30,six_monthly,2021-S1,BD-CTG,Chattogram,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2021-01-01,2021-06-30,six_monthly,2021-S1,BD-DHA,Dhaka,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2021-01-01,2021-06-30,six_monthly,2021-S1,BD-KHU,Khulna,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2021-01-01,2021-06-30,six_monthly,2021-S1,BD-RAJ,Rajshahi,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2021-01-01,2021-06-30,six_monthly,2021-S1,BD-RAN,Rangpur,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2021-01-01,2021-06-30,six_monthly,2021-S1,BD-SYL,Sylhet,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2021-07-01,2021-12-31,six_monthly,2021-S2,BD,Bangladesh,national,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2021-07-01,2021-12-31,six_monthly,2021-S2,BD-BAR,Barishal,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2021-07-01,2021-12-31,six_monthly,2021-S2,BD-CTG,Chattogram,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2021-07-01,2021-12-31,six_monthly,2021-S2,BD-DHA,Dhaka,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2021-07-01,2021-12-31,six_monthly,2021-S2,BD-KHU,Khulna,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2021-07-01,2021-12-31,six_monthly,2021-S2,BD-RAJ,Rajshahi,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2021-07-01,2021-12-31,six_monthly,2021-S2,BD-RAN,Rangpur,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
