disease_code,disease_name,period_start,period_end,period_type,period_label,location_code,location_name,location_level,cases,deaths,population,incidence_per_100k,data_status,source_name,source_url,complete_period
AWD,Acute Watery Diarrhoea,2017-01-01,2017-12-31,annual,2017,BD-MYM,Mymensingh,division,383413,,11370000,3372.1,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2017-01-01,2017-12-31,annual,2017,BD-RAJ,Rajshahi,division,454373,,18484858,2458.1,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2017-01-01,2017-12-31,annual,2017,BD-RAN,Rangpur,division,224680,,15665000,1434.3,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2017-01-01,2017-12-31,annual,2017,BD-SYL,Sylhet,division,519608,,10009239,5191.3,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2018-01-01,2018-12-31,annual,2018,BD,Bangladesh,national,3360000,,,,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2018-01-01,2018-12-31,annual,2018,BD-BAR,Barishal,division,367735,,8325666,4416.9,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2018-01-01,2018-12-31,annual,2018,BD-CTG,Chattogram,division,744885,,28423019,2620.7,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2018-01-01,2018-12-31,annual,2018,BD-DHA,Dhaka,division,623038,,36054418,1728.0,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2018-01-01,2018-12-31,annual,2018,BD-KHU,Khulna,division,365875,,15563000,2350.9,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2018-01-01,2018-12-31,annual,2018,BD-MYM,Mymensingh,division,304987,,11370000,2682.4,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2018-01-01,2018-12-31,annual,2018,BD-RAJ,Rajshahi,division,361433,,18484858,1955.3,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2018-01-01,2018-12-31,annual,2018,BD-RAN,Rangpur,division,178723,,15665000,1140.9,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2018-01-01,2018-12-31,annual,2018,BD-SYL,Sylhet,division,413324,,10009239,4129.4,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2019-01-01,2019-12-31,annual,2019,BD,Bangladesh,national,3776000,,,,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2019-01-01,2019-12-31,annual,2019,BD-BAR,Barishal,division,413264,,8325666,4963.7,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2019-01-01,2019-12-31,annual,2019,BD-CTG,Chattogram,division,837109,,28423019,2945.2,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2019-01-01,2019-12-31,annual,2019,BD-DHA,Dhaka,division,700176,,36054418,1942.0,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
